date;BTC;GOLD;ETF
2017-08-09;3342,47;121,31;57,45
2017-08-10;3381,28;122,21;56,62
2017-08-11;3650,62;122,79;56,63
2017-08-14;4325,13;121,92;57,13
2017-08-15;4181,93;120,98;57,05
2017-08-16;4376,63;121,87;57,32
2017-08-17;4331,69;122,49;56,57
2017-08-18;4160,62;122,3;56,62
2017-08-21;4001,74;122,76;56,67
2017-08-22;4100,52;122,21;57,13
2017-08-23;4151,52;122,67;57,04
2017-08-24;4334,68;122,29;57,0
2017-08-25;4371,6;122,74;57,22
2017-08-28;4382,66;124,69;57,17
2017-08-29;4579,02;124,42;57,13
2017-08-30;4565,3;124,36;57,3
2017-08-31;4703,39;125,82;57,65
2017-09-01;4892,01;126,06;57,79
2017-09-05;4376,53;127,46;57,34
2017-09-06;4597,12;126,81;57,61
2017-09-07;4599,88;128,13;57,83
2017-09-08;4228,75;127,97;57,77
2017-09-11;4161,27;126,19;58,3
2017-09-12;4130,81;126,56;58,54
2017-09-13;3882,59;125,61;58,38
2017-09-14;3154,95;126,16;58,41
2017-09-15;3637,52;125,53;58,52
2017-09-18;4065,2;124,36;58,63
2017-09-19;3924,97;124,62;58,75
2017-09-20;3905,95;123,62;58,78
2017-09-21;3631,04;122,68;58,62
2017-09-22;3630,7;123,24;58,62
2017-09-25;3926,07;124,53;58,38
2017-09-26;3892,35;123,14;58,26
2017-09-27;4200,67;121,98;58,34
2017-09-28;4174,73;122,21;58,41
2017-09-29;4163,07;121,58;58,73
2017-10-02;4409,32;120,77;58,8
2017-10-03;4317,48;120,83;59,03
2017-10-04;4229,36;121,17;59,08
2017-10-05;4328,41;120,52;59,31
2017-10-06;4370,81;121,09;59,23
2017-10-09;4772,02;122,08;59,12
2017-10-10;4781,99;122,4;59,45
2017-10-11;4826,48;122,79;59,61
2017-10-12;5446,91;122,89;59,6
2017-10-13;5647,21;123,82;59,74
2017-10-16;5725,59;122,97;59,8
2017-10-17;5605,51;122,13;59,74
2017-10-18;5590,69;121,67;59,84
2017-10-19;5708,52;122,39;59,78
2017-10-20;6011,45;121,61;60,01
2017-10-23;5930,32;121,8;59,72
2017-10-24;5526,64;121,33;59,76
2017-10-25;5750,8;121,35;59,55
2017-10-26;5904,83;120,33;59,53
2017-10-27;5780,9;120,9;59,9
2017-10-30;6130,53;121,13;59,81
2017-10-31;6468,4;120,67;60,0
2017-11-01;6767,31;121,11;60,1
2017-11-02;7078,5;121,19;60,19
2017-11-03;7207,76;120,62;60,25
2017-11-06;7022,76;121,65;60,42
2017-11-07;7144,38;121,21;60,34
2017-11-08;7459,69;121,63;60,46
2017-11-09;7143,58;122,13;60,17
2017-11-10;6618,14;121,13;60,07
2017-11-13;6559,49;121,31;59,98
2017-11-14;6635,75;121,56;59,86
2017-11-15;7315,54;121,41;59,56
2017-11-16;7871,69;121,4;60,16
2017-11-17;7708,99;122,86;60,07
2017-11-20;8200,64;121,31;60,19
2017-11-21;8071,26;121,51;60,65
2017-11-22;8253,55;122,63;60,72
2017-11-24;8253,69;122,32;60,89
2017-11-27;9818,35;122,83;60,67
2017-11-28;10058,8;122,81;61,15
2017-11-29;9888,61;122,04;60,92
2017-11-30;10233,6;121,1;61,21
2017-12-01;10975,6;121,59;61,06
2017-12-04;11657,2;121,18;60,9
2017-12-05;11916,7;120,32;60,72
2017-12-06;14291,5;120,07;60,6
2017-12-07;17899,7;118,49;60,77
2017-12-08;16569,4;118,48;61,12
2017-12-11;16936,8;118,01;61,35
2017-12-12;17415,4;118,15;61,35
2017-12-13;16408,2;119,17;61,49
2017-12-14;16564,0;118,93;61,18
2017-12-15;17706,9;119,18;61,42
2017-12-18;19114,2;119,73;61,99
2017-12-19;17776,7;119,82;61,79
2017-12-20;16624,6;120,14;61,74
2017-12-21;15802,9;120,31;61,95
2017-12-22;13831,8;120,94;62,02
2017-12-26;16099,8;121,77;61,95
2017-12-27;15838,5;122,23;62,02
2017-12-28;14606,5;122,85;62,16
2017-12-29;14656,2;123,65;62,1
2018-01-02;14982,1;125,15;62,68
2018-01-03;15201,0;124,82;63,0
2018-01-04;15599,2;125,46;63,44
2018-01-05;17429,5;125,33;63,85
2018-01-08;15170,1;125,31;63,91
2018-01-09;14595,4;124,73;63,99
2018-01-10;14973,3;125,03;63,85
2018-01-11;13405,8;125,44;64,29
2018-01-12;13980,6;126,96;64,78
2018-01-16;11490,5;127,17;64,66
2018-01-17;11188,6;126,14;65,17
2018-01-18;11474,9;125,86;65,09
2018-01-19;11607,4;126,42;65,4
2018-01-22;10931,4;126,65;65,87
2018-01-23;10868,4;127,28;66,08
2018-01-24;11359,4;128,83;66,14
2018-01-25;11259,4;127,97;66,08
2018-01-26;11171,4;128,07;66,79
2018-01-29;11296,4;127,35;66,21
2018-01-30;10106,3;126,8;65,57
2018-01-31;10221,1;127,65;65,64
2018-02-01;9170,54;128,07;65,59
2018-02-02;8830,75;126,39;64,16
2018-02-05;6955,27;126,71;61,62
2018-02-06;7754,0;125,38;62,92
2018-02-07;7621,3;124,79;62,19
2018-02-08;8265,59;124,98;60,15
2018-02-09;8736,98;124,77;60,85
2018-02-12;8926,57;125,37;61,69
2018-02-13;8598,31;126,08;61,8
2018-02-14;9494,63;128,23;62,86
2018-02-15;10166,4;128,38;63,56
2018-02-16;10233,9;127,96;63,63
2018-02-20;11403,7;126,24;63,1
2018-02-21;10690,4;125,66;62,82
2018-02-22;10005,0;126,3;62,95
2018-02-23;10301,1;126,14;63,73
2018-02-26;10366,7;126,45;64,41
2018-02-27;10725,6;125,13;63,43
2018-02-28;10397,9;125,0;62,7
2018-03-01;10951,0;124,72;61,92
2018-03-02;11086,4;125,39;62,2
2018-03-05;11573,3;125,18;62,69
2018-03-06;10779,9;126,53;63,02
2018-03-07;9965,57;125,72;62,98
2018-03-08;9395,01;125,42;63,21
2018-03-09;9337,55;125,54;64,03
2018-03-12;9205,12;125,54;64,05
2018-03-13;9194,85;125,78;63,62
2018-03-14;8269,81;125,7;63,49
2018-03-15;8300,86;124,9;63,47
2018-03-16;8338,35;124,6;63,44
2018-03-19;8630,65;124,87;62,77
2018-03-20;8913,47;124,31;62,86
2018-03-21;8929,28;126,48;62,92
2018-03-22;8728,47;125,98;61,43
2018-03-23;8879,62;127,61;60,37
2018-03-26;8209,4;128,28;61,79
2018-03-27;7833,04;127,49;60,9
2018-03-28;7954,48;125,73;60,94
2018-03-29;7165,7;125,79;61,76
2018-04-02;7083,8;127,26;60,52
2018-04-03;7456,11;126,3;61,17
2018-04-04;6853,84;126,45;61,6
2018-04-05;6811,47;125,8;62,04
2018-04-06;6636,32;126,39;61,0
2018-04-09;6770,73;126,82;61,32
2018-04-10;6834,76;127,12;62,28
2018-04-11;6968,32;128,11;62,0
2018-04-12;7889,25;126,62;62,35
2018-04-13;7895,96;127,45;62,21
2018-04-16;8058,67;127,63;62,51
2018-04-17;7902,09;127,75;62,97
2018-04-18;8163,42;127,85;63,17
2018-04-19;8294,31;127,6;62,91
2018-04-20;8845,83;126,63;62,42
2018-04-23;8930,88;125,62;62,33
2018-04-24;9697,5;126,23;61,74
2018-04-25;8845,74;125,41;61,74
2018-04-26;9281,51;124,97;62,24
2018-04-27;8987,05;125,5;62,37
2018-04-30;9240,55;124,59;62,01
2018-05-01;9119,01;123,71;61,94
2018-05-02;9235,92;123,65;61,68
2018-05-03;9743,86;124,28;61,69
2018-05-04;9700,76;124,54;62,21
2018-05-07;9373,01;124,57;62,31
2018-05-08;9234,82;124,59;62,34
2018-05-09;9325,18;124,33;62,7
2018-05-10;9043,94;125,18;63,34
2018-05-11;8441,49;125,0;63,48
2018-05-14;8716,79;124,49;63,57
2018-05-15;8510,38;122,48;63,02
2018-05-16;8368,83;122,29;63,3
2018-05-17;8094,32;122,36;63,23
2018-05-18;8250,97;122,41;63,01
2018-05-21;8418,99;122,48;63,42
2018-05-22;8041,78;122,41;63,35
2018-05-23;7557,82;122,54;63,22
2018-05-24;7587,34;123,59;62,98
2018-05-25;7480,14;123,21;62,8
2018-05-29;7472,59;123,19;61,85
2018-05-30;7406,52;123,37;62,66
2018-05-31;7494,17;123,1;62,3
2018-06-01;7541,45;122,49;62,95
2018-06-04;7514,47;122,37;63,32
2018-06-05;7633,76;122,85;63,25
2018-06-06;7653,98;122,92;63,85
2018-06-07;7678,24;122,86;63,57
2018-06-08;7624,92;123,01;63,7
2018-06-11;6906,92;123,23;63,91
2018-06-12;6582,36;122,82;63,82
2018-06-13;6349,9;123,19;63,69
2018-06-14;6675,35;123,38;63,67
2018-06-15;6456,58;121,34;63,42
2018-06-18;6734,82;121,11;63,15
2018-06-19;6769,94;120,8;62,71
2018-06-20;6776,55;120,26;62,86
2018-06-21;6729,74;120,05;62,39
2018-06-22;6083,69;120,34;62,72
2018-06-25;6249,18;119,89;61,83
2018-06-26;6093,67;119,26;61,92
2018-06-27;6157,13;118,58;61,32
2018-06-28;5903,44;118,22;61,64
2018-06-29;6218,3;118,65;61,94
2018-07-02;6614,18;117,46;61,76
2018-07-03;6529,59;118,65;61,7
2018-07-05;6639,14;119,05;62,15
2018-07-06;6673,5;118,86;62,6
2018-07-09;6741,75;119,15;63,21
2018-07-10;6329,95;118,93;63,34
2018-07-11;6394,71;117,64;62,59
2018-07-12;6228,81;118,13;63,18
2018-07-13;6238,05;117,61;63,28
2018-07-16;6741,75;117,55;63,19
2018-07-17;7321,04;116,28;63,44
2018-07-18;7370,78;116,31;63,47
2018-07-19;7466,86;115,81;63,18
2018-07-20;7354,13;116,56;63,39
2018-07-23;7711,11;116,0;63,39
2018-07-24;8424,27;116,04;63,72
2018-07-25;8181,39;116,68;64,34
2018-07-26;7951,58;115,77;64,07
2018-07-27;8165,01;115,83;63,88
2018-07-30;8180,48;115,65;63,67
2018-07-31;7780,44;115,99;63,84
2018-08-01;7624,91;115,14;63,7
2018-08-02;7567,15;114,52;63,66
2018-08-03;7434,39;114,92;63,9
2018-08-06;6951,8;114,33;63,89
2018-08-07;6753,12;114,59;64,19
2018-08-08;6305,8;114,91;64,2
2018-08-09;6568,23;114,74;64,03
2018-08-10;6184,71;114,69;63,27
2018-08-13;6297,57;112,96;62,9
2018-08-14;6199,71;113,07;63,18
2018-08-15;6308,52;111,19;62,44
2018-08-16;6334,73;111,1;62,91
2018-08-17;6580,63;112,13;63,19
2018-08-20;6308,53;112,69;63,43
2018-08-21;6488,76;113,02;63,72
2018-08-22;6376,71;113,27;63,82
2018-08-23;6534,88;112,2;63,52
2018-08-24;6719,96;114,16;64,0
2018-08-27;6884,64;114,59;64,62
2018-08-28;7096,28;113,68;64,66
2018-08-29;7047,16;114,2;65,04
2018-08-30;6978,23;113,64;64,48
2018-08-31;7037,58;113,51;64,28
2018-09-04;7361,66;112,93;63,93
2018-09-05;6792,83;113,32;63,58
2018-09-06;6529,17;113,54;63,35
2018-09-07;6467,07;113,23;63,09
2018-09-10;6329,7;113,15;63,19
2018-09-11;6321,2;113,22;63,39
2018-09-12;6351,8;114,17;63,51
2018-09-13;6517,31;113,76;63,94
2018-09-14;6512,71;113,02;63,99
2018-09-17;6281,2;113,61;63,79
2018-09-18;6371,3;113,44;64,24
2018-09-19;6398,54;113,88;64,4
2018-09-20;6519,67;114,27;65,01
2018-09-21;6734,95;113,49;65,05
2018-09-24;6595,41;113,47;64,74
2018-09-25;6446,47;113,65;64,87
2018-09-26;6495,0;113,05;64,83
2018-09-27;6676,75;112,05;64,83
2018-09-28;6644,13;112,76;64,67
2018-10-01;6589,62;112,57;64,86
2018-10-02;6556,1;113,87;64,64
2018-10-03;6502,59;113,42;64,6
2018-10-04;6576,69;113,48;63,91
2018-10-05;6622,48;113,8;63,53
2018-10-08;6652,23;112,54;63,43
2018-10-09;6642,64;112,6;63,31
2018-10-10;6585,53;112,88;61,47
2018-10-11;6256,24;115,78;60,43
2018-10-12;6274,58;115,23;61,16
2018-10-15;6596,54;116,0;60,83
2018-10-16;6596,11;115,8;62,06
2018-10-17;6544,43;115,79;61,9
2018-10-18;6476,71;115,92;60,9
2018-10-19;6465,41;116,01;61,03
2018-10-22;6487,16;115,71;60,87
2018-10-23;6475,74;116,39;60,4
2018-10-24;6495,84;116,66;58,73
2018-10-25;6476,29;116,4;59,56
2018-10-26;6474,75;116,77;58,76
2018-10-29;6332,63;116,31;58,38
2018-10-30;6334,27;115,8;59,21
2018-10-31;6317,61;115,15;59,87
2018-11-01;6377,78;116,63;60,7
2018-11-02;6388,44;116,65;60,59
2018-11-05;6419,66;116,37;60,77
2018-11-06;6461,01;116,04;61,03
2018-11-07;6530,14;116,03;62,15
2018-11-08;6453,72;115,78;61,64
2018-11-09;6385,62;114,48;61,12
2018-11-12;6371,27;113,66;60,0
2018-11-13;6359,49;113,7;60,08
2018-11-14;5738,35;114,64;59,87
2018-11-15;5648,03;114,77;60,44
2018-11-16;5575,55;115,62;60,6
2018-11-19;4871,49;115,67;59,68
2018-11-20;4451,87;115,67;58,6
2018-11-21;4602,17;115,86;59,14
2018-11-23;4347,11;115,77;58,74
2018-11-26;3779,13;115,64;59,61
2018-11-27;3820,72;114,95;59,68
2018-11-28;4257,42;115,38;60,89
2018-11-29;4278,85;115,74;60,63
2018-11-30;4017,27;115,54;60,82
2018-12-03;3894,13;116,41;61,6
2018-12-04;3956,89;117,12;59,88
2018-12-06;3521,1;117,14;59,61
2018-12-07;3419,94;118,09;58,47
2018-12-10;3502,66;117,68;58,3
2018-12-11;3424,59;117,54;58,38
2018-12-12;3486,95;117,79;59,0
2018-12-13;3313,68;117,53;58,94
2018-12-14;3242,48;117,06;57,99
2018-12-17;3545,86;117,87;57,11
2018-12-18;3696,06;118,15;57,09
2018-12-19;3745,95;117,43;56,3
2018-12-20;4134,44;119,24;55,8
2018-12-21;3896,54;118,72;54,75
2018-12-24;4078,6;120,02;53,77
2018-12-26;3857,3;119,66;55,76
2018-12-27;3654,83;120,57;56,02
2018-12-28;3923,92;121,06;56,16
2018-12-31;3742,7;121,25;56,43
2019-01-02;3943,41;121,33;56,41
2019-01-03;3836,74;122,43;55,45
2019-01-04;3857,72;121,44;57,22
2019-01-07;4025,25;121,86;57,57
2019-01-08;4030,85;121,53;58,0
2019-01-09;4035,3;122,31;58,53
2019-01-10;3678,92;121,59;58,81
2019-01-11;3687,37;121,8;58,59
2019-01-14;3706,05;122,09;58,26
2019-01-15;3630,68;121,88;58,79
2019-01-16;3655,01;122,27;58,96
2019-01-17;3678,56;122,11;59,39
2019-01-18;3657,84;121,02;60,01
2019-01-22;3604,58;121,45;59,22
2019-01-23;3585,12;121,28;59,37
2019-01-24;3600,87;121,09;59,47
2019-01-25;3599,77;122,86;60,13
2019-01-28;3470,45;123,29;59,72
2019-01-29;3448,12;123,98;59,73
2019-01-30;3486,18;124,69;60,57
2019-01-31;3457,79;124,75;60,97
2019-02-01;3487,95;124,5;60,9
2019-02-04;3459,15;123,96;61,25
2019-02-05;3466,36;124,28;61,61
2019-02-06;3413,77;123,44;61,37
2019-02-07;3399,47;123,74;60,73
2019-02-08;3666,78;124,21;60,71
2019-02-11;3648,43;123,6;60,64
2019-02-12;3653,53;123,86;61,38
2019-02-13;3632,07;123,37;61,42
2019-02-14;3616,88;124,06;61,38
2019-02-15;3620,81;124,8;62,02
2019-02-19;3947,09;126,7;62,23
2019-02-20;3999,82;126,48;62,39
2019-02-21;3954,12;125,05;62,24
2019-02-22;4005,53;125,5;62,62
2019-02-25;3882,7;125,37;62,78
2019-02-26;3854,36;125,58;62,83
2019-02-27;3851,05;124,69;62,69
2019-02-28;3854,79;123,99;62,47
2019-03-01;3859,58;121,88;62,81
2019-03-04;3761,56;121,56;62,62
2019-03-05;3896,38;121,72;62,63
2019-03-06;3903,94;121,61;62,32
2019-03-07;3911,48;121,51;61,67
2019-03-08;3901,13;122,84;61,51
2019-03-11;3905,23;122,24;62,33
2019-03-12;3909,16;122,98;62,57
2019-03-13;3906,72;123,84;62,93
2019-03-14;3924,37;122,41;62,87
2019-03-15;3960,91;122,97;63,38
2019-03-18;4032,51;123,04;63,73
2019-03-19;4071,19;123,38;63,78
2019-03-20;4087,48;124,18;63,63
2019-03-21;4029,33;123,68;64,07
2019-03-22;4023,97;123,97;62,75
2019-03-25;3963,07;124,92;62,74
2019-03-26;3985,08;124,3;63,17
2019-03-27;4087,07;123,65;62,88
2019-03-28;4069,11;121,9;63,06
2019-03-29;4098,37;122,01;63,46
2019-04-01;4158,18;121,53;64,23
2019-04-02;4879,88;121,98;64,21
2019-04-03;4973,02;121,8;64,51
2019-04-04;4922,8;122,11;64,6
2019-04-05;5036,68;121,98;64,85
2019-04-08;5289,77;122,51;64,93
2019-04-09;5204,96;123,15;64,58
2019-04-10;5324,55;123,53;64,86
2019-04-11;5064,49;121,95;64,65
2019-04-12;5089,54;121,83;65,11
2019-04-15;5067,11;121,6;65,09
2019-04-16;5235,56;120,51;65,16
2019-04-17;5251,94;120,28;65,18
2019-04-18;5298,39;120,37;65,2
2019-04-22;5399,37;120,37;65,19
2019-04-23;5572,36;120,12;65,54
2019-04-24;5464,87;120,47;65,18
2019-04-25;5210,52;120,57;65,16
2019-04-26;5279,35;121,37;65,41
2019-04-29;5247,35;120,83;65,57
2019-04-30;5350,73;121,2;65,63
2019-05-01;5402,7;120,4;65,18
2019-05-02;5505,28;119,94;65,03
2019-05-03;5768,29;120,65;65,72
2019-05-06;5746,81;120,81;65,17
2019-05-07;5829,5;121,21;64,07
2019-05-08;5982,46;120,91;64,03
2019-05-09;6174,53;121,2;63,7
2019-05-10;6378,85;121,43;64,1
2019-05-13;7814,92;122,67;62,49
2019-05-14;7994,42;122,46;63,07
2019-05-15;8205,17;122,39;63,33
2019-05-16;7884,91;121,51;63,8
2019-05-17;7343,9;120,65;63,32
2019-05-20;7978,31;120,64;62,93
2019-05-21;7963,33;120,36;63,5
2019-05-22;7680,07;120,24;63,25
2019-05-23;7881,85;121,17;62,54
2019-05-24;7987,37;121,3;62,88
2019-05-28;8719,96;120,83;62,34
2019-05-29;8659,49;120,87;61,98
2019-05-30;8319,47;121,69;62,25
2019-05-31;8574,5;123,33;61,65
2019-06-03;8209,0;125,11;61,76
2019-06-04;7707,77;125,15;62,76
2019-06-05;7824,23;125,47;62,98
2019-06-06;7822,02;125,88;63,32
2019-06-07;8043,95;126,59;63,99
2019-06-10;8000,33;125,33;64,26
2019-06-11;7927,71;125,18;64,44
2019-06-12;8145,86;125,83;64,07
2019-06-13;8230,92;126,6;64,29
2019-06-14;8693,83;126,56;64,01
2019-06-17;9320,35;126,48;64,07
2019-06-18;9081,76;127,12;64,9
2019-06-19;9273,52;127,89;65,11
2019-06-20;9527,16;131,11;65,85
2019-06-21;10144,56;131,98;65,67
2019-06-24;11011,1;133,94;65,6
2019-06-25;11790,92;134,2;65,08
2019-06-26;13016,23;132,97;65,12
2019-06-27;11182,81;132,84;65,37
2019-06-28;12407,33;133,2;65,65
2019-07-01;10583,13;130,62;66,16
2019-07-02;10801,68;133,41;66,32
2019-07-03;11961,27;133,63;66,74
2019-07-05;10978,46;132,14;66,43
2019-07-08;12285,96;131,29;66,08
2019-07-09;12573,81;131,75;66,05
2019-07-10;12156,51;133,83;66,39
2019-07-11;11358,66;132,7;66,47
2019-07-12;11815,99;133,53;66,66
2019-07-15;10895,09;133,53;66,72
2019-07-16;9477,64;132,4;66,47
2019-07-17;9693,8;134,58;66,17
2019-07-18;10666,48;136,48;66,49
2019-07-19;10530,73;134,47;66,1
2019-07-22;10343,11;134,45;66,26
2019-07-23;9900,77;133,69;66,63
2019-07-24;9811,93;134,37;66,84
2019-07-25;9911,84;133,42;66,34
2019-07-26;9870,3;133,64;66,67
2019-07-29;9519,15;134,53;66,63
2019-07-30;9607,42;134,98;66,31
2019-07-31;10085,63;133,21;65,69
2019-08-01;10399,67;136,41;65,16
2019-08-02;10518,17;135,89;64,58
2019-08-05;11805,65;137,79;62,67
2019-08-06;11478,17;138,91;63,39
2019-08-07;11941,97;141,02;63,61
2019-08-08;11966,41;141,73;64,54
2019-08-09;11862,94;141,26;64,11
2019-08-12;11382,62;142,63;63,39
2019-08-13;10895,83;141,78;64,31
2019-08-14;10051,7;142,75;62,48
2019-08-15;10311,55;143,7;62,59
2019-08-16;10374,34;142,78;63,45
2019-08-19;10916,05;141,11;63,98
2019-08-20;10763,23;142,21;63,64
2019-08-21;10138,05;141,76;64,17
2019-08-22;10131,06;141,4;64,07
2019-08-23;10407,96;144,17;62,74
2019-08-26;10370,82;144,19;63,31
2019-08-27;10185,5;145,57;63,15
2019-08-28;9754,42;145,16;63,4
2019-08-29;9510,2;144,12;64,12
2019-08-30;9598,17;143,75;64,24
2019-09-03;10623,54;145,75;63,89
2019-09-04;10594,49;146,66;64,75
2019-09-05;10575,53;143,14;65,45
2019-09-06;10353,3;141,92;65,54
2019-09-09;10334,97;141,39;65,62
2019-09-10;10115,98;140,18;65,63
2019-09-11;10178,37;141,03;66,14
2019-09-12;10410,13;141,32;66,42
2019-09-13;10360,55;140,15;66,49
2019-09-16;10276,79;141,32;66,22
2019-09-17;10241,27;141,6;66,32
2019-09-18;10198,25;140,71;66,29
2019-09-19;10266,42;141,28;66,36
2019-09-20;10181,64;142,95;66,11
2019-09-23;9729,32;143,75;66,02
2019-09-24;8620,57;144,51;65,63
2019-09-25;8486,99;141,83;65,81
2019-09-26;8118,97;141,79;65,74
2019-09-27;8251,85;141,06;65,37
2019-09-30;8293,87;138,87;65,68
2019-10-01;8343,28;139,63;64,93
2019-10-02;8393,04;141,26;63,84
2019-10-03;8259,99;141,9;64,37
2019-10-04;8205,94;141,9;65,05
2019-10-07;8245,62;140,69;64,79
2019-10-08;8228,78;141,92;63,94
2019-10-09;8595,74;142,05;64,49
2019-10-10;8586,47;140,81;65,0
2019-10-11;8321,76;140,03;65,88
2019-10-14;8374,69;140,59;65,7
2019-10-15;8205,37;139,61;66,36
2019-10-16;8047,53;140,41;66,38
2019-10-17;8103,91;140,61;66,54
2019-10-18;7973,21;140,46;66,32
2019-10-21;8243,72;139,79;66,8
2019-10-22;8078,2;140,2;66,58
2019-10-23;7514,67;140,53;66,82
2019-10-24;7493,49;141,53;66,97
2019-10-25;8660,7;141,86;67,16
2019-10-28;9256,15;140,64;67,56
2019-10-29;9427,69;140,25;67,48
2019-10-30;9205,73;141,02;67,64
2019-10-31;9199,58;142,43;67,48
2019-11-01;9261,1;142,56;68,17
2019-11-04;9412,61;142,15;68,46
2019-11-05;9342,53;139,85;68,48
2019-11-06;9360,88;140,45;68,44
2019-11-07;9267,56;138,27;68,73
2019-11-08;8804,88;137,39;68,73
2019-11-11;8757,79;137,06;68,57
2019-11-12;8815,66;137,43;68,52
2019-11-13;8808,26;137,98;68,46
2019-11-14;8708,09;138,56;68,47
2019-11-15;8491,99;138,21;68,93
2019-11-18;8309,29;138,62;68,99
2019-11-19;8206,15;138,69;68,91
2019-11-20;8027,27;138,76;68,61
2019-11-21;7642,75;138,0;68,59
2019-11-22;7296,58;137,74;68,65
2019-11-25;7146,13;137,08;69,17
2019-11-26;7218,37;137,74;69,23
2019-11-27;7531,66;137,01;69,49
2019-11-29;7761,24;137,86;69,06
2019-12-02;7321,99;137,79;68,61
2019-12-03;7320,15;139,11;68,27
2019-12-04;7252,03;138,92;68,74
2019-12-05;7448,31;139,0;68,81
2019-12-06;7547,0;137,62;69,35
2019-12-09;7400,9;137,58;69,13
2019-12-10;7278,12;137,97;69,09
2019-12-11;7217,43;138,92;69,42
2019-12-12;7243,13;138,43;70,03
2019-12-13;7269,68;139,05;70,25
2019-12-16;6932,48;139,04;70,77
2019-12-17;6640,52;139,01;70,76
2019-12-18;7276,8;139,02;70,8
2019-12-19;7202,84;139,38;70,97
2019-12-20;7218,82;139,52;71,09
2019-12-23;7355,63;139,95;71,26
2019-12-24;7322,53;141,27;71,27
2019-12-26;7238,97;142,38;71,66
2019-12-27;7290,09;142,33;71,71
2019-12-30;7293,0;142,63;71,27
2019-12-31;7193,6;142,9;71,44
2020-01-02;6985,47;143,95;72,18
2020-01-03;7344,88;145,86;71,55
2020-01-06;7769,22;147,39;71,72
2020-01-07;8163,69;147,97;71,54
2020-01-08;8079,86;146,86;71,89
2020-01-09;7879,07;146,03;72,29
2020-01-10;8166,55;146,91;72,13
2020-01-13;8144,19;145,82;72,67
2020-01-14;8827,76;145,69;72,61
2020-01-15;8807,01;146,54;72,56
2020-01-16;8723,79;146,31;73,09
2020-01-17;8929,04;146,58;73,29
2020-01-21;8745,89;146,74;72,9
2020-01-22;8680,88;146,79;72,95
2020-01-23;8406,52;147,12;72,96
2020-01-24;8445,43;147,98;72,36
2020-01-27;8909,82;148,99;71,01
2020-01-28;9358,59;147,66;71,68
2020-01-29;9316,63;148,46;71,67
2020-01-30;9508,99;148,47;71,67
2020-01-31;9350,53;149,33;70,41
2020-02-03;9293,52;148,36;70,89
2020-02-04;9180,96;146,43;72,1
2020-02-05;9613,42;146,61;72,79
2020-02-06;9729,8;147,4;72,93
2020-02-07;9795,94;147,79;72,45
2020-02-10;9856,61;148,17;72,82
2020-02-11;10208,24;147,66;73,18
2020-02-12;10326,05;147,54;73,67
2020-02-13;10214,38;148,38;73,34
2020-02-14;10312,12;149,0;73,41
2020-02-18;10142,0;150,91;73,12
2020-02-19;9633,39;151,79;73,43
2020-02-20;9608,48;152,41;73,0
2020-02-21;9686,44;154,7;72,44
2020-02-24;9650,17;156,09;69,95
2020-02-25;9341,71;153,3;68,15
2020-02-26;8820,52;153,97;68,22
2020-02-27;8784,49;154,0;65,83
2020-02-28;8672,46;148,38;65,14
2020-03-02;8869,67;149,2;67,29
2020-03-03;8787,79;153,89;65,69
2020-03-04;8755,25;154,16;68,38
2020-03-05;9078,76;157,49;66,29
2020-03-06;9122,55;157,55;65,11
2020-03-09;7923,64;157,81;60,2
2020-03-10;7909,73;154,48;62,97
2020-03-11;7911,43;153,93;59,72
2020-03-12;4970,79;147,79;53,85
2020-03-13;5563,71;143,28;57,71
2020-03-16;5014,48;141,64;51,24
2020-03-17;5225,63;143,56;54,44
2020-03-18;5238,44;140,7;51,16
2020-03-19;6191,19;138,04;51,49
2020-03-20;6198,78;140,11;49,86
2020-03-23;6416,31;146,3;48,97
2020-03-24;6734,8;153,4;52,96
2020-03-25;6681,06;151,3;54,41
2020-03-26;6716,44;153,24;57,27
2020-03-27;6469,8;152,25;55,6
2020-03-30;6429,84;152,92;56,82
2020-03-31;6438,64;148,05;56,4
2020-04-01;6606,78;149,45;53,81
2020-04-02;6793,62;151,9;54,9
2020-04-03;6733,39;152,65;54,08
2020-04-06;7271,78;156,88;57,41
2020-04-07;7176,41;156,04;57,47
2020-04-08;7334,1;154,65;58,86
2020-04-09;7302,09;158,69;59,72
2020-04-13;6845,04;161,41;59,24
2020-04-14;6842,43;162,68;60,76
2020-04-15;6642,11;161,85;59,25
2020-04-16;7116,8;161,71;59,5
2020-04-17;7096,18;158,57;61,12
2020-04-20;6881,96;159,7;60,23
2020-04-21;6880,32;158,61;58,38
2020-04-22;7117,21;161,73;59,75
2020-04-23;7429,72;163,34;59,69
2020-04-24;7550,9;162,64;60,3
2020-04-27;7795,6;161,56;61,29
2020-04-28;7807,06;160,84;61,3
2020-04-29;8801,04;161,73;62,92
2020-04-30;8658,55;158,8;61,94
2020-05-01;8864,77;159,78;60,31
2020-05-04;8912,65;160,34;60,51
2020-05-05;9003,07;161,02;60,93
2020-05-06;9268,76;158,95;60,61
2020-05-07;9951,52;161,39;61,41
2020-05-08;9842,67;160,42;62,43
2020-05-11;8601,8;159,42;62,49
2020-05-12;8804,48;160,04;61,44
2020-05-13;9269,99;161,58;60,63
2020-05-14;9733,72;163,01;61,01
2020-05-15;9328,2;163,93;61,06
2020-05-18;9726,58;162,69;63,13
2020-05-19;9729,04;164,26;62,49
