date,BTC_drawdown_pct,ETH_drawdown_pct,GOLD_drawdown_pct,ETF_drawdown_pct,EM_drawdown_pct,BOND_drawdown_pct
2021-05-07,-9.68,-1.08,-11.5,0.0,-5.64,-17.99
2021-05-10,-12.04,0.0,-11.23,-0.98,-7.33,-18.82
2021-05-11,-10.71,0.0,-11.22,-1.8,-7.59,-19.28
2021-05-12,-22.6,-9.18,-12.1,-3.83,-10.14,-20.13
2021-05-13,-21.71,-10.88,-11.74,-3.05,-10.27,-20.01
2021-05-14,-21.45,-2.15,-10.93,-1.52,-8.64,-19.26
2021-05-17,-31.44,-21.26,-9.9,-1.67,-8.73,-19.43
2021-05-18,-32.43,-18.92,-9.72,-1.94,-7.51,-19.64
2021-05-19,-41.73,-40.97,-9.66,-2.4,-7.78,-19.83
2021-05-20,-35.78,-33.21,-9.25,-1.27,-7.25,-19.17
2021-05-21,-41.26,-41.69,-9.21,-1.38,-8.32,-18.91
2021-05-24,-39.05,-36.58,-9.05,-0.61,-7.56,-18.61
2021-05-25,-39.53,-35.07,-8.22,-0.61,-6.64,-17.86
2021-05-26,-38.12,-30.71,-8.38,-0.37,-5.95,-18.0
2021-05-27,-39.47,-34.36,-8.34,-0.26,-5.94,-18.33
2021-05-28,-43.79,-41.95,-8.0,0.0,-5.33,-18.46
2021-06-01,-42.23,-36.83,-8.25,0.0,-3.38,-18.48
2021-06-02,-40.83,-35.08,-7.8,0.0,-3.23,-18.29
2021-06-03,-38.26,-31.51,-9.6,-0.52,-4.26,-18.6
2021-06-04,-41.9,-35.51,-8.63,0.0,-3.4,-17.48
2021-06-07,-47.15,-37.86,-8.26,0.0,-3.88,-17.73
2021-06-08,-47.29,-39.61,-8.55,-0.05,-4.35,-17.16
2021-06-09,-41.19,-37.43,-8.72,-0.31,-4.62,-16.42
2021-06-10,-42.2,-40.71,-8.33,0.0,-3.86,-15.92
2021-06-11,-41.21,-43.54,-9.36,0.0,-4.19,-16.06
2021-06-14,-36.67,-39.12,-9.89,0.0,-3.93,-16.7
2021-06-15,-36.37,-37.37,-10.23,-0.2,-4.59,-16.8
2021-06-16,-39.61,-43.2,-11.75,-0.84,-5.89,-16.87
2021-06-17,-40.08,-43.1,-14.46,-1.03,-5.37,-15.63
2021-06-18,-43.65,-46.46,-14.94,-2.34,-6.03,-14.04
2021-06-21,-50.12,-54.7,-13.89,-1.18,-5.63,-15.48
2021-06-22,-48.81,-55.02,-14.26,-0.78,-6.06,-15.27
2021-06-23,-46.9,-52.27,-14.31,-0.97,-5.49,-15.49
2021-06-24,-45.42,-52.3,-14.36,-0.27,-4.62,-15.36
2021-06-25,-50.18,-56.5,-14.08,0.0,-3.83,-16.24
2021-06-28,-45.78,-50.11,-14.09,-0.03,-3.74,-15.37
2021-06-29,-43.52,-48.17,-14.99,0.0,-3.81,-15.23
2021-06-30,-44.82,-45.44,-14.58,-0.39,-4.43,-14.86
2021-07-01,-47.13,-49.3,-14.28,0.0,-4.97,-14.85
2021-07-02,-46.62,-48.42,-13.72,0.0,-5.07,-14.34
2021-07-06,-46.09,-44.23,-13.29,-0.42,-6.74,-13.33
2021-07-07,-46.69,-44.46,-12.96,-0.21,-6.84,-12.57
2021-07-08,-48.23,-49.14,-13.02,-1.3,-8.78,-12.22
2021-07-09,-46.78,-48.5,-12.73,0.0,-7.2,-13.46
2021-07-12,-47.79,-51.14,-12.84,0.0,-7.12,-13.57
2021-07-13,-48.5,-53.46,-12.72,-0.34,-7.03,-14.23
2021-07-14,-48.31,-52.16,-11.79,-0.21,-6.63,-13.26
2021-07-15,-49.95,-54.15,-11.77,-0.63,-6.41,-12.3
2021-07-16,-50.52,-54.89,-12.63,-1.38,-7.13,-12.46
2021-07-19,-51.47,-56.41,-12.52,-2.87,-8.69,-10.55
2021-07-20,-53.06,-57.12,-12.64,-1.8,-8.4,-11.41
2021-07-21,-49.43,-52.24,-12.96,-0.76,-7.81,-12.53
2021-07-22,-49.12,-51.42,-12.79,-0.6,-7.64,-11.7
2021-07-23,-47.12,-49.03,-13.06,0.0,-9.01,-12.29
2021-07-26,-41.2,-46.43,-13.27,-0.06,-10.74,-12.55
2021-07-27,-37.95,-44.87,-13.13,-0.73,-12.54,-11.62
2021-07-28,-37.02,-44.91,-12.69,-0.27,-10.17,-11.61
2021-07-29,-37.0,-42.88,-11.72,0.0,-9.72,-12.1
2021-07-30,-33.49,-40.82,-12.41,-0.56,-10.58,-11.69
2021-08-02,-38.27,-37.39,-12.52,-0.52,-9.94,-10.9
2021-08-03,-39.92,-39.97,-12.58,0.0,-9.56,-10.86
2021-08-04,-37.41,-34.64,-12.56,-0.2,-9.09,-10.67
2021-08-05,-35.64,-32.18,-12.91,0.0,-9.23,-11.13
2021-08-06,-32.58,-30.65,-15.09,-0.16,-9.99,-12.61
2021-08-09,-26.99,-24.01,-16.59,-0.12,-9.7,-12.93
2021-08-10,-28.22,-24.64,-16.57,0.0,-9.58,-13.33
2021-08-11,-28.2,-24.1,-15.42,0.0,-9.34,-13.38
2021-08-12,-30.04,-26.99,-15.4,0.0,-10.13,-13.52
2021-08-13,-24.74,-20.31,-14.18,0.0,-10.36,-12.16
2021-08-16,-27.56,-24.28,-13.76,-0.13,-11.17,-11.94
2021-08-17,-29.62,-27.68,-13.88,-1.06,-12.8,-11.98
2021-08-18,-29.45,-27.55,-13.82,-1.73,-12.66,-11.68
2021-08-19,-26.43,-23.65,-14.07,-2.26,-14.15,-11.03
2021-08-20,-22.3,-21.15,-14.02,-1.68,-14.22,-10.97
2021-08-23,-21.98,-20.38,-12.98,-0.68,-12.92,-11.03
2021-08-24,-24.88,-23.9,-13.02,-0.23,-10.95,-11.73
2021-08-25,-22.9,-22.64,-13.62,-0.11,-10.84,-12.46
2021-08-26,-26.08,-25.63,-13.52,-0.74,-11.69,-12.22
2021-08-27,-22.75,-21.54,-12.22,0.0,-10.6,-11.62
2021-08-30,-25.9,-22.65,-12.66,0.0,-10.41,-11.39
2021-08-31,-25.73,-17.63,-12.48,0.0,-9.18,-11.99
2021-09-01,-23.08,-8.01,-12.48,0.0,-8.02,-11.84
2021-09-02,-22.32,-9.06,-12.71,0.0,-8.43,-11.46
2021-09-03,-21.22,-5.47,-11.77,0.0,-7.95,-12.26
2021-09-07,-26.29,-17.81,-13.5,-0.15,-7.41,-13.0
2021-09-08,-27.42,-16.11,-13.72,-0.68,-8.76,-12.41
2021-09-09,-26.95,-17.78,-13.34,-0.95,-8.94,-11.35
2021-09-10,-29.32,-22.96,-13.78,-1.53,-9.04,-12.13
2021-09-13,-29.2,-21.19,-13.49,-1.17,-8.8,-11.6
2021-09-14,-25.84,-17.74,-12.93,-1.76,-9.56,-10.53
2021-09-15,-24.14,-13.28,-13.44,-1.17,-9.58,-10.84
2021-09-16,-24.75,-14.33,-15.4,-1.42,-10.6,-11.25
2021-09-17,-25.57,-18.47,-15.53,-2.4,-10.98,-11.68
2021-09-20,-32.53,-29.02,-14.93,-4.12,-13.37,-10.58
2021-09-21,-35.92,-33.69,-14.36,-3.89,-12.73,-10.66
2021-09-22,-31.38,-26.17,-14.68,-3.01,-11.64,-10.13
2021-09-23,-29.3,-24.3,-15.67,-1.95,-10.95,-12.16
2021-09-24,-32.54,-29.67,-15.78,-2.22,-12.0,-13.02
2021-09-27,-33.49,-29.62,-15.6,-2.33,-11.43,-13.34
2021-09-28,-35.38,-32.66,-16.42,-4.25,-12.58,-14.69
2021-09-29,-34.55,-31.56,-16.8,-4.42,-13.39,-14.54
2021-09-30,-31.04,-27.99,-15.3,-5.1,-12.7,-14.55
2021-10-01,-24.23,-20.66,-15.11,-4.3,-12.78,-13.83
2021-10-04,-22.66,-18.92,-14.71,-5.48,-14.07,-14.05
2021-10-05,-18.88,-15.6,-15.11,-4.66,-13.46,-14.88
2021-10-06,-12.82,-14.11,-14.88,-4.59,-13.95,-14.4
2021-10-07,-15.27,-13.93,-15.33,-3.54,-12.26,-15.29
2021-10-08,-15.02,-14.51,-15.3,-3.65,-11.93,-15.89
2021-10-11,-9.48,-14.95,-15.46,-4.22,-12.11,-16.1
2021-10-12,-11.75,-16.22,-15.08,-4.34,-12.56,-14.67
2021-10-13,-9.61,-13.49,-13.56,-3.62,-11.35,-13.84
2021-10-14,-9.73,-9.18,-13.35,-2.37,-11.07,-13.52
2021-10-15,-3.01,-7.34,-14.73,-1.58,-9.99,-14.02
2021-10-18,-2.33,-10.07,-14.94,-1.52,-10.22,-13.62
2021-10-19,0.0,-6.98,-14.67,-0.68,-9.02,-14.81
2021-10-20,0.0,-0.3,-13.92,-0.39,-9.04,-15.38
2021-10-21,-5.73,-2.74,-14.0,-0.37,-9.63,-15.48
2021-10-22,-8.03,-4.76,-13.47,-0.36,-9.82,-14.55
2021-10-25,-4.47,0.0,-12.87,-0.02,-9.35,-14.68
2021-10-26,-8.53,-2.06,-13.52,-0.08,-9.82,-13.98
2021-10-27,-11.38,-6.82,-13.29,-0.57,-10.55,-12.41
2021-10-28,-8.14,0.0,-13.31,0.0,-10.46,-12.71
2021-10-29,-5.7,0.0,-14.05,-0.27,-11.76,-12.44
2021-11-01,-7.56,-2.04,-13.6,0.0,-11.07,-13.07
2021-11-02,-4.19,0.0,-13.79,0.0,-11.87,-12.69
2021-11-03,-4.58,0.0,-14.5,0.0,-11.45,-13.59
2021-11-04,-6.88,-1.52,-13.53,0.0,-11.66,-12.68
2021-11-05,-7.38,-2.63,-12.4,0.0,-11.76,-11.38
2021-11-08,0.0,0.0,-12.09,0.0,-10.95,-11.54
2021-11-09,-0.88,-1.6,-11.66,-0.25,-11.29,-10.39
2021-11-10,-3.81,-3.66,-10.7,-1.16,-11.66,-12.03
2021-11-11,-3.87,-1.7,-10.2,-0.83,-10.13,-12.16
2021-11-12,-5.05,-3.01,-10.03,-0.14,-9.89,-12.55
2021-11-15,-5.93,-5.29,-10.17,-0.2,-10.18,-13.64
2021-11-16,-10.96,-12.38,-10.82,0.0,-10.06,-13.86
2021-11-17,-10.65,-10.9,-10.0,-0.28,-10.53,-13.18
2021-11-18,-15.72,-16.86,-10.29,-0.25,-11.62,-12.85
2021-11-19,-13.98,-10.68,-10.98,-0.61,-11.76,-11.93
2021-11-22,-16.69,-15.04,-12.97,-1.2,-12.47,-12.97
2021-11-23,-14.8,-9.79,-13.72,-1.23,-12.56,-14.23
2021-11-24,-16.7,-11.89,-13.81,-1.19,-12.68,-12.85
2021-11-26,-20.72,-16.23,-13.95,-3.6,-15.61,-10.65
2021-11-29,-14.45,-7.63,-14.06,-2.73,-15.28,-11.36
2021-11-30,-15.63,-3.75,-14.64,-4.06,-15.37,-10.02
2021-12-01,-15.3,-4.68,-14.3,-5.12,-15.05,-9.46
2021-12-02,-16.41,-6.25,-14.78,-3.75,-14.01,-9.35
2021-12-03,-20.67,-12.29,-14.06,-4.57,-15.23,-8.27
2021-12-06,-25.14,-9.42,-14.27,-3.61,-14.57,-9.53
2021-12-07,-24.96,-10.33,-13.97,-1.52,-13.22,-10.26
2021-12-08,-25.25,-7.75,-13.92,-1.24,-12.87,-11.81
2021-12-09,-29.44,-14.39,-14.45,-2.02,-13.29,-11.32
2021-12-10,-30.08,-18.78,-14.09,-1.49,-13.22,-11.53
2021-12-13,-30.83,-21.36,-13.87,-2.47,-14.59,-10.22
2021-12-14,-31.01,-22.17,-14.67,-3.0,-14.79,-10.44
2021-12-15,-27.63,-16.49,-14.31,-1.8,-15.03,-11.3
2021-12-16,-29.45,-17.66,-13.27,-2.27,-14.93,-11.26
2021-12-17,-31.62,-19.38,-13.46,-3.23,-15.35,-10.26
2021-12-20,-30.62,-18.25,-13.82,-4.14,-16.61,-10.93
2021-12-21,-27.57,-16.45,-13.86,-2.58,-15.21,-11.27
2021-12-22,-28.03,-17.25,-13.05,-1.66,-14.8,-10.86
2021-12-23,-24.84,-14.63,-12.85,-1.03,-14.37,-11.63
2021-12-27,-25.05,-16.1,-12.65,0.0,-13.98,-11.42
2021-12-28,-29.57,-21.01,-13.02,-0.1,-14.26,-11.77
2021-12-29,-31.26,-24.6,-13.05,-0.09,-14.65,-12.73
2021-12-30,-30.18,-22.82,-12.42,-0.22,-13.67,-12.0
2021-12-31,-31.47,-23.47,-11.83,-0.38,-14.09,-11.83
2022-01-03,-31.24,-21.83,-13.18,0.0,-13.48,-14.14
2022-01-04,-32.07,-21.16,-12.54,-0.08,-13.77,-14.5
2022-01-05,-35.52,-26.22,-12.81,-1.71,-15.18,-14.96
2022-01-06,-36.12,-28.96,-13.87,-1.92,-14.79,-14.74
2022-01-07,-38.49,-33.64,-13.48,-1.94,-14.02,-15.36
2022-01-10,-38.1,-35.93,-13.22,-2.22,-14.02,-15.15
2022-01-11,-36.75,-32.71,-12.17,-1.05,-12.03,-14.58
2022-01-12,-34.95,-29.92,-11.94,-0.45,-10.57,-14.91
2022-01-13,-36.96,-32.5,-12.24,-1.79,-11.84,-14.16
2022-01-14,-36.21,-31.21,-12.49,-1.76,-11.87,-15.45
2022-01-18,-37.28,-34.25,-12.64,-3.46,-13.44,-16.64
2022-01-19,-38.22,-35.67,-11.25,-4.04,-13.07,-16.07
2022-01-20,-39.79,-37.63,-11.47,-4.8,-12.56,-15.55
2022-01-21,-46.04,-46.84,-11.76,-6.41,-13.83,-14.54
2022-01-24,-45.75,-49.29,-11.27,-6.56,-15.04,-15.24
2022-01-25,-45.31,-48.96,-10.99,-7.5,-15.2,-15.38
2022-01-26,-45.46,-48.71,-12.43,-7.97,-16.27,-16.4
2022-01-27,-45.03,-49.65,-13.56,-8.44,-17.24,-14.87
2022-01-28,-44.08,-47.07,-13.82,-6.97,-16.83,-14.84
2022-01-31,-43.04,-44.13,-13.31,-5.05,-14.11,-15.28
2022-02-01,-42.66,-41.98,-13.23,-4.32,-13.58,-15.56
2022-02-02,-45.31,-44.25,-12.92,-3.71,-13.72,-15.27
2022-02-03,-45.01,-44.32,-13.04,-5.55,-14.64,-15.94
2022-02-04,-38.58,-38.0,-12.91,-5.13,-14.42,-17.18
2022-02-07,-35.12,-34.7,-12.26,-5.31,-14.6,-17.12
2022-02-08,-34.7,-35.11,-12.0,-4.58,-13.77,-17.68
2022-02-09,-34.38,-32.68,-11.7,-3.08,-12.42,-17.52
2022-02-10,-35.52,-36.05,-12.03,-4.48,-13.0,-18.83
2022-02-11,-37.24,-39.17,-10.36,-6.29,-14.32,-17.63
2022-02-14,-36.97,-39.04,-9.88,-6.64,-14.92,-18.65
2022-02-15,-34.03,-33.92,-10.73,-5.0,-13.07,-19.58
2022-02-16,-34.94,-35.0,-9.81,-4.79,-12.44,-19.1
2022-02-17,-40.0,-40.12,-8.58,-6.63,-13.46,-18.5
2022-02-18,-40.75,-42.11,-8.65,-7.33,-14.32,-17.64
2022-02-22,-43.34,-45.15,-8.46,-8.4,-15.53,-17.43
2022-02-23,-44.8,-46.17,-8.05,-9.7,-16.52,-18.56
2022-02-24,-43.27,-46.01,-8.64,-9.32,-18.24,-18.51
2022-02-25,-41.96,-42.55,-8.94,-7.31,-16.73,-18.45
2022-02-28,-36.07,-39.34,-8.0,-7.96,-17.82,-16.66
2022-03-01,-34.35,-38.23,-6.33,-9.52,-18.91,-15.7
2022-03-02,-34.99,-38.69,-7.3,-8.22,-18.77,-18.58
2022-03-03,-37.17,-41.1,-6.75,-9.15,-19.91,-17.75
2022-03-04,-42.08,-45.61,-5.27,-10.49,-21.53,-16.33
2022-03-07,-43.67,-48.09,-3.86,-13.28,-24.47,-16.97
2022-03-08,-42.67,-46.45,-1.23,-13.38,-24.22,-17.81
2022-03-09,-37.86,-43.27,-4.16,-10.76,-22.07,-18.61
2022-03-10,-41.63,-45.8,-3.86,-11.46,-23.53,-19.78
2022-03-11,-42.58,-46.81,-4.54,-12.69,-25.13,-19.51
2022-03-14,-41.29,-46.16,-5.98,-13.25,-26.95,-21.39
2022-03-15,-41.78,-45.55,-7.74,-11.9,-26.84,-21.53
2022-03-16,-39.11,-42.39,-7.16,-8.91,-20.95,-20.76
2022-03-17,-39.39,-41.5,-6.7,-7.98,-21.35,-21.35
2022-03-18,-38.13,-38.79,-7.52,-6.97,-20.23,-20.39
2022-03-21,-39.2,-39.78,-6.82,-7.3,-21.46,-22.23
2022-03-22,-37.31,-38.22,-7.49,-6.18,-20.03,-23.23
2022-03-23,-36.52,-37.01,-6.23,-7.23,-20.56,-21.55
2022-03-24,-34.94,-35.41,-5.55,-6.16,-20.14,-22.16
2022-03-25,-34.36,-35.44,-5.94,-5.98,-20.77,-23.24
2022-03-28,-30.25,-30.66,-7.65,-5.61,-20.51,-22.58
2022-03-29,-29.75,-29.3,-7.61,-4.1,-19.16,-22.0
2022-03-30,-30.35,-29.65,-6.86,-4.64,-19.38,-21.39
2022-03-31,-32.6,-31.8,-6.83,-6.17,-20.6,-21.2
2022-04-01,-31.5,-28.31,-7.42,-5.56,-19.28,-20.9
2022-04-04,-31.0,-26.83,-6.97,-4.65,-17.85,-21.45
2022-04-05,-32.58,-29.1,-7.56,-6.01,-19.37,-23.22
2022-04-06,-36.05,-34.09,-7.34,-7.09,-20.42,-23.85
2022-04-07,-35.61,-32.81,-6.99,-6.89,-21.05,-24.42
2022-04-08,-37.41,-33.67,-6.41,-6.98,-20.98,-25.24
2022-04-11,-41.51,-38.05,-5.94,-8.3,-21.97,-26.42
2022-04-12,-40.61,-37.03,-5.22,-8.81,-22.22,-26.52
2022-04-13,-39.07,-35.2,-4.77,-7.71,-21.2,-26.37
2022-04-14,-40.89,-37.24,-5.08,-8.68,-22.22,-27.85
2022-04-18,-39.58,-36.46,-4.79,-8.83,-22.48,-28.21
2022-04-19,-38.58,-35.49,-6.23,-7.86,-22.87,-28.75
2022-04-20,-38.77,-36.04,-5.77,-7.78,-23.32,-27.31
2022-04-21,-40.02,-37.92,-6.1,-9.21,-24.8,-27.85
2022-04-22,-41.18,-38.39,-7.01,-11.25,-25.47,-28.3
2022-04-25,-40.12,-37.46,-8.69,-11.11,-26.01,-27.59
2022-04-26,-43.59,-41.64,-8.55,-13.56,-27.63,-26.86
2022-04-27,-41.92,-39.97,-9.24,-13.23,-26.79,-27.8
2022-04-28,-41.13,-38.97,-8.75,-11.42,-25.73,-27.69
2022-04-29,-42.86,-41.49,-8.76,-13.74,-25.47,-28.63
2022-05-02,-42.98,-40.62,-10.45,-13.46,-25.57,-29.86
2022-05-03,-44.13,-42.16,-10.21,-12.93,-25.03,-29.39
2022-05-04,-41.25,-38.89,-9.33,-10.88,-24.22,-29.0
2022-05-05,-45.87,-42.87,-9.68,-13.92,-27.02,-30.95
2022-05-06,-46.66,-44.0,-9.53,-14.77,-28.02,-31.96
2022-05-09,-55.16,-53.34,-10.84,-17.47,-30.09,-31.37
2022-05-10,-54.09,-51.3,-11.59,-17.18,-29.76,-30.74
2022-05-11,-57.17,-56.94,-10.87,-18.22,-30.25,-29.41
2022-05-12,-57.01,-59.23,-12.23,-18.33,-30.71,-29.54
2022-05-13,-56.66,-58.14,-12.95,-16.17,-28.79,-30.58
2022-05-16,-55.8,-57.97,-12.12,-16.45,-29.07,-30.65
2022-05-17,-54.97,-56.56,-12.67,-14.75,-27.33,-31.49
2022-05-18,-57.49,-60.17,-12.62,-17.6,-29.07,-30.03
2022-05-19,-55.13,-58.06,-11.34,-17.53,-27.95,-29.86
2022-05-20,-56.78,-59.24,-11.27,-17.29,-27.65,-29.07
2022-05-23,-56.93,-59.02,-10.86,-15.96,-27.1,-30.23
2022-05-24,-56.11,-58.87,-10.19,-16.65,-28.37,-28.86
2022-05-25,-56.25,-59.58,-10.73,-16.08,-28.02,-28.58
2022-05-26,-56.68,-62.51,-10.9,-14.7,-26.89,-28.9
2022-05-27,-57.63,-64.15,-10.85,-12.96,-26.05,-28.73
2022-05-31,-52.95,-59.64,-11.73,-13.35,-25.01,-30.23
2022-06-01,-55.9,-62.1,-11.17,-13.99,-25.54,-30.31
2022-06-02,-54.91,-61.88,-10.08,-12.26,-24.26,-30.28
2022-06-03,-56.04,-63.11,-10.99,-13.72,-25.49,-30.43
2022-06-06,-53.57,-61.36,-11.38,-13.41,-25.08,-31.71
2022-06-07,-53.89,-62.3,-10.81,-12.75,-24.85,-30.97
2022-06-08,-55.28,-62.73,-10.89,-13.57,-24.45,-31.59
2022-06-09,-55.43,-62.81,-11.17,-15.58,-26.24,-31.36
2022-06-10,-56.96,-65.4,-9.98,-17.78,-27.05,-31.78
2022-06-13,-66.72,-74.97,-12.36,-20.82,-29.61,-33.92
2022-06-14,-67.13,-74.82,-13.06,-21.06,-28.63,-34.76
2022-06-15,-66.59,-74.37,-11.92,-19.86,-27.69,-33.54
2022-06-16,-69.83,-77.81,-10.93,-22.2,-29.91,-33.01
2022-06-17,-69.7,-77.42,-11.67,-22.24,-29.64,-32.8
2022-06-21,-69.35,-76.63,-12.0,-20.5,-28.51,-33.94
2022-06-22,-70.42,-78.15,-11.65,-20.96,-29.78,-32.12
2022-06-23,-68.79,-76.24,-12.19,-20.5,-29.57,-31.56
2022-06-24,-68.58,-74.5,-12.28,-18.08,-27.9,-32.51
2022-06-27,-69.31,-75.19,-12.37,-18.32,-27.82,-33.08
2022-06-28,-69.98,-76.21,-12.52,-19.52,-28.26,-32.77
2022-06-29,-70.25,-77.16,-12.58,-19.74,-28.54,-31.72
2022-06-30,-70.72,-77.82,-13.12,-20.38,-28.88,-31.12
2022-07-01,-71.48,-77.98,-13.19,-19.82,-29.32,-30.42
2022-07-05,-70.12,-76.42,-15.03,-20.23,-29.87,-29.87
2022-07-06,-69.59,-75.33,-16.38,-20.11,-30.3,-31.05
2022-07-07,-67.98,-74.28,-16.33,-18.84,-28.9,-31.65
2022-07-08,-67.84,-74.6,-16.29,-18.9,-28.9,-32.41
2022-07-11,-70.44,-77.2,-16.74,-20.05,-30.79,-31.25
2022-07-12,-71.4,-78.43,-17.05,-20.54,-31.06,-30.84
2022-07-13,-70.09,-76.86,-16.65,-20.86,-31.22,-30.04
2022-07-14,-69.56,-75.24,-17.82,-21.4,-31.84,-30.61
2022-07-15,-69.16,-74.37,-17.99,-20.06,-31.49,-30.22
2022-07-18,-66.72,-67.19,-17.91,-20.28,-31.01,-30.95
2022-07-19,-65.38,-67.94,-17.72,-18.26,-29.87,-31.32
2022-07-20,-65.62,-68.41,-18.49,-18.0,-30.17,-31.14
2022-07-21,-65.72,-67.23,-17.34,-17.17,-29.38,-29.95
2022-07-22,-66.38,-68.05,-17.13,-17.87,-30.09,-28.78
2022-07-25,-68.38,-69.96,-17.36,-17.62,-29.84,-29.47
2022-07-26,-68.56,-70.04,-17.46,-18.61,-30.39,-29.42
2022-07-27,-66.06,-66.0,-16.62,-16.62,-29.09,-29.82
2022-07-28,-64.71,-64.14,-15.6,-15.82,-28.79,-29.26
2022-07-29,-64.77,-64.1,-15.36,-14.75,-29.13,-29.45
2022-08-01,-65.49,-66.02,-14.88,-15.02,-29.73,-27.75
2022-08-02,-65.99,-66.07,-15.39,-15.69,-30.07,-29.28
2022-08-03,-66.19,-66.36,-15.18,-14.61,-29.52,-28.17
2022-08-04,-66.51,-66.58,-13.78,-14.47,-29.02,-28.19
2022-08-05,-65.53,-64.0,-14.75,-14.74,-28.95,-29.9
2022-08-08,-64.76,-63.1,-14.03,-14.7,-28.86,-28.77
2022-08-09,-65.72,-64.61,-13.77,-15.11,-29.13,-29.04
2022-08-10,-64.56,-61.52,-13.98,-13.34,-28.24,-29.51
2022-08-11,-64.54,-60.91,-14.21,-13.26,-27.96,-31.15
2022-08-12,-63.88,-59.33,-13.42,-12.06,-27.19,-30.45
2022-08-15,-64.28,-60.43,-14.53,-12.08,-27.53,-30.51
2022-08-16,-64.65,-60.97,-14.68,-12.02,-27.55,-30.22
2022-08-17,-65.46,-61.91,-15.24,-12.65,-27.85,-30.95
2022-08-18,-65.64,-61.62,-15.46,-12.68,-28.26,-30.85
2022-08-19,-69.1,-66.48,-16.08,-13.85,-29.23,-31.96
2022-08-22,-68.33,-66.28,-16.63,-15.47,-29.85,-32.19
2022-08-23,-68.14,-65.45,-16.05,-15.48,-29.48,-32.57
2022-08-24,-68.34,-65.56,-15.8,-15.26,-29.5,-33.06
2022-08-25,-68.03,-64.75,-15.54,-14.01,-27.97,-32.13
2022-08-26,-70.01,-68.67,-16.57,-16.57,-29.04,-31.61
2022-08-29,-69.96,-67.73,-16.52,-17.08,-29.48,-32.18
2022-08-30,-70.7,-68.33,-17.22,-17.94,-30.32,-32.01
2022-08-31,-70.33,-67.71,-17.86,-18.47,-30.07,-32.66
2022-09-01,-70.21,-67.04,-18.58,-18.67,-30.62,-33.89
2022-09-02,-70.44,-67.22,-17.86,-19.37,-31.26,-33.52
2022-09-06,-72.12,-67.55,-18.34,-19.82,-32.07,-35.17
2022-09-07,-71.45,-66.13,-17.51,-18.62,-31.47,-34.14
2022-09-08,-71.39,-66.02,-18.01,-18.24,-31.84,-34.82
2022-09-09,-68.36,-64.28,-17.57,-16.73,-30.83,-34.67
2022-09-12,-66.89,-64.39,-17.15,-15.71,-29.8,-35.21
2022-09-13,-69.96,-67.15,-18.23,-19.04,-31.97,-35.06
2022-09-14,-70.04,-66.03,-18.55,-18.72,-31.63,-34.84
2022-09-15,-70.84,-69.42,-20.07,-19.56,-32.36,-34.88
2022-09-16,-70.74,-70.23,-19.62,-20.28,-32.98,-35.42
2022-09-19,-71.07,-71.37,-19.56,-19.76,-32.76,-35.27
2022-09-20,-72.04,-72.48,-20.02,-20.75,-33.14,-35.92
2022-09-21,-72.55,-73.97,-19.65,-22.05,-34.25,-34.84
2022-09-22,-71.27,-72.41,-19.7,-22.63,-34.57,-36.51
2022-09-23,-71.44,-72.4,-21.08,-24.25,-36.19,-36.25
2022-09-26,-71.55,-72.25,-22.0,-25.15,-36.97,-37.47
2022-09-27,-71.72,-72.36,-21.84,-25.4,-37.04,-39.11
2022-09-28,-71.25,-72.21,-20.22,-23.87,-36.49,-37.07
2022-09-29,-71.03,-72.24,-20.23,-25.3,-37.91,-37.4
2022-09-30,-71.24,-72.4,-20.23,-26.13,-38.14,-38.21
2022-10-03,-70.96,-72.5,-18.29,-24.37,-37.13,-37.23
2022-10-04,-69.9,-71.69,-17.12,-21.79,-35.07,-37.4
2022-10-05,-70.16,-71.89,-17.58,-22.14,-35.03,-38.0
2022-10-06,-70.47,-71.91,-17.67,-23.04,-35.42,-38.34
2022-10-07,-71.07,-72.31,-18.57,-25.0,-36.77,-38.94
2022-10-10,-71.67,-73.16,-19.81,-25.6,-37.66,-39.89
2022-10-11,-71.8,-73.41,-19.98,-26.22,-38.65,-39.63
2022-10-12,-71.65,-73.09,-19.55,-26.42,-38.58,-39.33
2022-10-13,-71.31,-73.23,-20.1,-24.76,-38.4,-39.91
2022-10-14,-71.6,-73.04,-21.1,-26.36,-39.33,-40.41
2022-10-17,-71.06,-72.33,-20.87,-24.45,-37.66,-40.7
2022-10-18,-71.38,-72.77,-20.7,-23.74,-37.64,-40.56
2022-10-19,-71.67,-73.28,-21.76,-24.52,-38.78,-41.64
2022-10-20,-71.8,-73.33,-21.89,-24.88,-38.39,-42.64
2022-10-21,-71.62,-72.99,-20.5,-23.28,-37.45,-43.67
2022-10-24,-71.37,-72.05,-20.75,-23.05,-39.82,-44.14
2022-10-25,-70.26,-69.63,-20.57,-21.7,-39.33,-42.51
2022-10-26,-69.26,-67.45,-20.07,-21.69,-38.33,-41.68
2022-10-27,-69.98,-68.53,-20.19,-22.16,-38.81,-41.07
2022-10-28,-69.52,-67.68,-21.01,-20.92,-39.18,-41.48
2022-10-31,-69.67,-67.32,-21.65,-21.44,-39.36,-41.89
2022-11-01,-69.68,-67.17,-20.85,-21.36,-38.24,-41.35
2022-11-02,-70.16,-68.42,-21.4,-22.98,-38.76,-41.6
