date,BTC,GOLD,ETF
2021-03-19,58346.65234375,163.24000549316406,86.77971649169922
2021-03-22,54529.14453125,163.0,87.21944427490234
2021-03-23,54738.9453125,161.80999755859375,86.23007202148438
2021-03-24,52774.265625,162.3699951171875,85.51555633544922
2021-03-25,51704.16015625,161.77999877929688,85.9002914428711
2021-03-26,55137.3125,162.24000549316406,87.32938385009766
2021-03-29,57750.19921875,160.30999755859375,87.12783813476562
2021-03-30,58917.69140625,157.57000732421875,86.99042510986328
2021-03-31,58918.83203125,159.9600067138672,87.16447448730469
2021-04-01,59095.80859375,161.97999572753906,88.3004150390625
2021-04-05,59057.87890625,161.9199981689453,89.2806167602539
2021-04-06,58192.359375,163.22000122070312,89.17984008789062
2021-04-07,56048.9375,162.75999450683594,89.03327941894531
2021-04-08,58323.953125,164.50999450683594,89.58292388916016
2021-04-09,58245.00390625,163.27000427246094,89.9859848022461
2021-04-12,59893.453125,162.27999877929688,89.7386474609375
2021-04-13,63503.45703125,163.42999267578125,90.16004180908203
2021-04-14,63109.6953125,162.72000122070312,90.10508728027344
2021-04-15,63314.01171875,165.35000610351562,90.95703125
2021-04-16,61572.7890625,166.35000610351562,91.31430053710938
2021-04-19,55724.265625,165.88999938964844,90.9386978149414
2021-04-20,56473.03125,166.47999572753906,89.96766662597656
2021-04-21,53906.08984375,168.1300048828125,90.7646484375
2021-04-22,51762.2734375,167.0399932861328,90.21500396728516
2021-04-23,51093.65234375,166.39999389648438,91.1951904296875
2021-04-26,54021.75390625,166.83999633789062,91.38758087158203
2021-04-27,55033.1171875,166.4199981689453,91.35094451904297
2021-04-28,54824.703125,166.91000366210938,91.49750518798828
2021-04-29,53555.109375,166.22000122070312,91.71737670898438
2021-04-30,57750.17578125,165.66000366210938,90.86542510986328
2021-05-03,57200.29296875,167.80999755859375,91.22270202636719
2021-05-04,53333.5390625,166.5800018310547,90.361572265625
2021-05-05,57424.0078125,167.27000427246094,90.69136810302734
2021-05-06,56396.515625,170.05999755859375,91.3417739868164
2021-05-07,57356.40234375,171.58999633789062,92.16625213623047
2021-05-10,55859.796875,172.11000061035156,91.25933074951172
2021-05-11,56704.57421875,172.13999938964844,90.50816345214844
2021-05-12,49150.53515625,170.42999267578125,88.63935852050781
2021-05-13,49716.19140625,171.1300048828125,89.3538818359375
2021-05-14,49880.53515625,172.69000244140625,90.7646484375
2021-05-17,43537.51171875,174.6999969482422,90.62724304199219
2021-05-18,42909.40234375,175.0399932861328,90.37989044189453
2021-05-19,37002.44140625,175.16000366210938,89.95850372314453
2021-05-20,40782.73828125,175.9600067138672,90.99365997314453
2021-05-21,37304.69140625,176.0399932861328,90.89289093017578
2021-05-24,38705.98046875,176.35000610351562,91.60743713378906
2021-05-25,38402.22265625,177.9499969482422,91.60743713378906
2021-05-26,39294.19921875,177.63999938964844,91.8272933959961
2021-05-27,38436.96875,177.7100067138672,91.92806243896484
2021-05-28,35697.60546875,178.3800048828125,92.20288848876953
2021-06-01,36684.92578125,177.89999389648438,92.50519561767578
2021-06-02,37575.1796875,178.77000427246094,92.60594940185547
2021-06-03,39208.765625,175.27000427246094,92.12042999267578
2021-06-04,36894.40625,177.16000366210938,92.9723892211914
2021-06-07,33560.70703125,177.8699951171875,92.9998550415039
2021-06-08,33472.6328125,177.32000732421875,92.9540786743164
2021-06-09,37345.12109375,176.97999572753906,92.71590423583984
2021-06-10,36702.59765625,177.74000549316406,93.18092346191406
2021-06-11,37334.3984375,175.74000549316406,93.35623168945312
2021-06-14,40218.4765625,174.7100067138672,93.59612274169922
2021-06-15,40406.26953125,174.0500030517578,93.41158294677734
2021-06-16,38347.0625,171.11000061035156,92.81185150146484
2021-06-17,38053.50390625,165.85000610351562,92.63654327392578
2021-06-18,35787.24609375,164.92999267578125,91.40938568115234
2021-06-21,31676.693359375,166.9499969482422,92.4889144897461
2021-06-22,32505.66015625,166.25,92.86720275878906
2021-06-23,33723.02734375,166.13999938964844,92.69189453125
2021-06-24,34662.4375,166.0399932861328,93.34700012207031
2021-06-25,31637.779296875,166.58999633789062,93.72529602050781
2021-06-28,34434.3359375,166.5800018310547,93.69762420654297
2021-06-29,35867.77734375,164.8300018310547,93.73452758789062
2021-06-30,35040.8359375,165.6300048828125,93.3654556274414
2021-07-01,33572.1171875,166.1999969482422,93.75297546386719
2021-07-02,33897.046875,167.2899932861328,94.18663024902344
2021-07-06,34235.1953125,168.1199951171875,93.7898941040039
2021-07-07,33855.328125,168.75999450683594,93.99287414550781
2021-07-08,32877.37109375,168.64999389648438,92.95947265625
2021-07-09,33798.01171875,169.2100067138672,94.18663024902344
2021-07-12,33155.84765625,169.0,94.46343231201172
2021-07-13,32702.025390625,169.22000122070312,94.14051055908203
2021-07-14,32822.34765625,171.0399932861328,94.2696762084961
2021-07-15,31780.73046875,171.07000732421875,93.87291717529297
2021-07-16,31421.5390625,169.41000366210938,93.16246032714844
2021-07-19,30817.83203125,169.61000061035156,91.75077056884766
2021-07-20,29807.34765625,169.38999938964844,92.76571655273438
2021-07-21,32110.693359375,168.75999450683594,93.7437515258789
2021-07-22,32313.10546875,169.08999633789062,93.90060424804688
2021-07-23,33581.55078125,168.55999755859375,94.49111938476562
2021-07-26,37337.53515625,168.16000366210938,94.43575286865234
2021-07-27,39406.94140625,168.44000244140625,93.79911804199219
2021-07-28,39995.90625,169.2899932861328,94.2327651977539
2021-07-29,40008.421875,171.1699981689453,94.74947357177734
2021-07-30,42235.546875,169.82000732421875,94.21431732177734
2021-08-02,39201.9453125,169.61000061035156,94.26045227050781
2021-08-03,38152.98046875,169.49000549316406,94.93399810791016
2021-08-04,39747.50390625,169.52999877929688,94.74022674560547
2021-08-05,40869.5546875,168.86000061035156,95.1462173461914
2021-08-06,42816.5,164.63999938964844,94.9893569946289
2021-08-09,46365.40234375,161.72000122070312,95.0354995727539
2021-08-10,45585.03125,161.77000427246094,95.15544128417969
2021-08-11,45593.63671875,164.0,95.45069885253906
2021-08-12,44428.2890625,164.0399932861328,95.496826171875
2021-08-13,47793.3203125,166.38999938964844,95.73674011230469
2021-08-16,46004.484375,167.22000122070312,95.6075668334961
2021-08-17,44695.359375,166.97000122070312,94.72178649902344
2021-08-18,44801.1875,167.10000610351562,94.07591247558594
2021-08-19,46717.578125,166.61000061035156,93.57766723632812
2021-08-20,49339.17578125,166.6999969482422,94.13127136230469
2021-08-23,49546.1484375,168.72999572753906,95.08161926269531
2021-08-24,47706.1171875,168.64999389648438,95.5152816772461
2021-08-25,48960.7890625,167.47999572753906,95.63523864746094
2021-08-26,46942.21875,167.6699981689453,95.0262680053711
2021-08-27,49058.66796875,170.19000244140625,95.93971252441406
2021-08-30,47054.984375,169.35000610351562,96.19806671142578
2021-08-31,47166.6875,169.69000244140625,96.26264953613281
2021-09-01,48847.02734375,169.6999969482422,96.6594009399414
2021-09-02,49327.72265625,169.25,96.92697143554688
2021-09-03,50025.375,171.05999755859375,97.1484146118164
2021-09-07,46811.12890625,167.7100067138672,97.00080108642578
2021-09-08,46091.390625,167.2899932861328,96.48409271240234
2021-09-09,46391.421875,168.02999877929688,96.22574615478516
2021-09-10,44883.91015625,167.17999267578125,95.66291809082031
2021-09-13,44963.07421875,167.74000549316406,96.0135269165039
2021-09-14,47092.4921875,168.82000732421875,95.44146728515625
2021-09-15,48176.34765625,167.8300018310547,96.0135269165039
2021-09-16,47783.359375,164.02999877929688,95.764404296875
2021-09-17,47267.51953125,163.77000427246094,94.8140640258789
2021-09-20,42843.80078125,164.94000244140625,93.14400482177734
2021-09-21,40693.67578125,166.0399932861328,93.3654556274414
2021-09-22,43574.5078125,165.4199981689453,94.22354888916016
2021-09-23,44895.09765625,163.50999450683594,95.2569351196289
2021-09-24,42839.75,163.3000030517578,94.9893569946289
2021-09-27,42235.73046875,163.63999938964844,94.88786315917969
2021-09-28,41034.54296875,162.0500030517578,93.01483917236328
2021-09-29,41564.36328125,161.32000732421875,92.85796356201172
2021-09-30,43790.89453125,164.22000122070312,92.19365692138672
2021-10-01,48116.94140625,164.58999633789062,92.96869659423828
2021-10-04,49112.90234375,165.36000061035156,91.8245849609375
2021-10-05,51514.8125,164.58999633789062,92.61808776855469
2021-10-06,55361.44921875,165.02999877929688,92.69189453125
2021-10-07,53805.984375,164.16000366210938,93.70684814453125
2021-10-08,53967.84765625,164.22999572753906,93.60535430908203
2021-10-11,57484.7890625,163.9199981689453,93.05174255371094
2021-10-12,56041.05859375,164.66000366210938,92.93180847167969
2021-10-13,57401.09765625,167.58999633789062,93.63304138183594
2021-10-14,57321.5234375,168.0,94.84175109863281
2021-10-15,61593.94921875,165.3300018310547,95.61678314208984
2021-10-18,62026.078125,164.9199981689453,95.67214965820312
2021-10-19,64261.9921875,165.4499969482422,96.48409271240234
2021-10-20,65992.8359375,166.89999389648438,96.77011108398438
2021-10-21,62210.171875,166.75,96.78857421875
2021-10-22,60692.265625,167.77000427246094,96.79780578613281
2021-10-25,63039.82421875,168.92999267578125,97.12997436523438
2021-10-26,60363.79296875,167.67999267578125,97.07460021972656
2021-10-27,58482.38671875,168.1199951171875,96.5948257446289
2021-10-28,60622.13671875,168.0800018310547,97.4344482421875
2021-10-29,62227.96484375,166.64999389648438,97.1668701171875
2021-11-01,61004.40625,167.52000427246094,97.65589904785156
2021-11-02,63226.40234375,167.16000366210938,97.71125793457031
2021-11-03,62970.046875,165.77000427246094,98.33867645263672
2021-11-04,61452.23046875,167.64999389648438,98.5508804321289
2021-11-05,61125.67578125,169.83999633789062,98.74463653564453
2021-11-08,67566.828125,170.4499969482422,98.9291763305664
2021-11-09,66971.828125,171.2899932861328,98.68006134033203
2021-11-10,64995.23046875,173.14999389648438,97.78507232666016
2021-11-11,64949.9609375,174.1199951171875,98.10800170898438
2021-11-12,64155.94140625,174.4499969482422,98.790771484375
2021-11-15,63557.87109375,174.17999267578125,98.73542785644531
2021-11-16,60161.24609375,172.9199981689453,98.93840789794922
